kind,date,amount,mode_price,area,year,weekno
しゅんぎく,20201109,5660,86.0,千葉_各地_群馬,2020,46
しゅんぎく,20201110,5425,76.0,千葉_各地_群馬,2020,46
しゅんぎく,20201112,6541,76.0,千葉_各地_群馬,2020,46
しゅんぎく,20201113,5188,86.0,千葉_各地_群馬,2020,46
しゅんぎく,20201114,6312,76.0,千葉_各地_群馬,2020,46
しゅんぎく,20201116,5378,76.0,千葉_各地_群馬,2020,47
しゅんぎく,20201117,6016,86.0,千葉_各地_群馬,2020,47
しゅんぎく,20201119,6856,76.0,千葉_各地_群馬,2020,47
しゅんぎく,20201120,6528,76.0,千葉_各地_群馬,2020,47
しゅんぎく,20201121,7624,65.0,千葉_各地_群馬,2020,47
しゅんぎく,20201124,10565,65.0,千葉_各地_群馬,2020,48
しゅんぎく,20201125,7047,43.0,千葉_各地_群馬,2020,48
しゅんぎく,20201126,6802,43.0,千葉_各地_群馬,2020,48
しゅんぎく,20201127,6345,54.0,千葉_各地_群馬,2020,48
しゅんぎく,20201128,7366,54.0,千葉_各地_群馬,2020,48
しゅんぎく,20201130,7917,54.0,千葉_各地_群馬,2020,49
しゅんぎく,20201201,8262,64.5,千葉_各地_栃木,2020,49
しゅんぎく,20201203,8068,64.5,千葉_各地_栃木,2020,49
しゅんぎく,20201204,6919,54.0,千葉_各地_栃木,2020,49
しゅんぎく,20201205,8083,65.0,千葉_各地_栃木,2020,49
しゅんぎく,20201207,6961,65.0,千葉_各地_栃木,2020,50
しゅんぎく,20201208,7246,76.0,千葉_各地_栃木,2020,50
しゅんぎく,20201210,7743,76.0,千葉_各地_栃木,2020,50
しゅんぎく,20201211,6844,76.0,千葉_各地_栃木,2020,50
しゅんぎく,20201212,7595,76.0,千葉_各地_栃木,2020,50
しゅんぎく,20201214,7304,76.0,千葉_各地_栃木,2020,51
しゅんぎく,20201215,7701,65.0,千葉_各地_栃木,2020,51
しゅんぎく,20201217,7626,65.0,千葉_各地_栃木,2020,51
しゅんぎく,20201218,5774,65.0,千葉_各地_栃木,2020,51
しゅんぎく,20201219,5774,76.0,千葉_各地_栃木,2020,51
しゅんぎく,20201221,5180,76.0,千葉_各地_栃木,2020,52
しゅんぎく,20201222,4783,97.0,千葉_各地_栃木,2020,52
しゅんぎく,20201224,5909,140.0,千葉_各地_栃木,2020,52
しゅんぎく,20201225,5061,194.0,千葉_各地_栃木,2020,52
しゅんぎく,20201226,6850,227.0,千葉_各地_栃木,2020,52
しゅんぎく,20201228,9209,238.0,千葉_各地_栃木,2020,53
しゅんぎく,20201229,9197,270.0,千葉_各地_栃木,2020,53
しゅんぎく,20211101,4393,86.0,千葉_各地_茨城,2021,44
しゅんぎく,20211102,4533,76.0,千葉_各地_茨城,2021,44
しゅんぎく,20211104,5248,76.0,千葉_各地_茨城,2021,44
しゅんぎく,20211105,4600,65.0,千葉_各地_茨城,2021,44
しゅんぎく,20211106,5129,76.0,千葉_各地_茨城,2021,44
しゅんぎく,20211108,5675,76.0,千葉_各地_茨城,2021,45
しゅんぎく,20211109,4863,86.0,千葉_各地_茨城,2021,45
しゅんぎく,20211111,5318,65.0,千葉_各地_茨城,2021,45
しゅんぎく,20211112,5328,76.0,千葉_各地_茨城,2021,45
しゅんぎく,20211113,5977,65.0,千葉_各地_茨城,2021,45
しゅんぎく,20211115,5806,65.0,千葉_各地_茨城,2021,46
しゅんぎく,20211116,6271,76.0,千葉_各地_茨城,2021,46
しゅんぎく,20211118,6639,76.0,千葉_各地_茨城,2021,46
しゅんぎく,20211119,5575,76.0,千葉_各地_茨城,2021,46
しゅんぎく,20211120,6260,65.0,千葉_各地_茨城,2021,46
しゅんぎく,20211122,7264,76.0,千葉_各地_茨城,2021,47
しゅんぎく,20211124,7002,65.0,千葉_各地_茨城,2021,47
しゅんぎく,20211125,6395,54.0,千葉_各地_茨城,2021,47
しゅんぎく,20211126,6241,65.0,千葉_各地_茨城,2021,47
しゅんぎく,20211127,6788,65.0,千葉_各地_茨城,2021,47
しゅんぎく,20211129,6418,65.0,千葉_各地_茨城,2021,48
しゅんぎく,20211130,6108,76.0,千葉_各地_茨城,2021,48
しゅんぎく,20211202,5948,76.0,千葉_各地_栃木,2021,48
しゅんぎく,20211203,5465,76.0,千葉_各地_栃木,2021,48
しゅんぎく,20211204,7123,76.0,千葉_各地_栃木,2021,48
しゅんぎく,20211206,6848,76.0,千葉_各地_栃木,2021,49
しゅんぎく,20211207,6522,86.0,千葉_各地_栃木,2021,49
しゅんぎく,20211209,6724,76.0,千葉_各地_栃木,2021,49
しゅんぎく,20211210,5794,86.0,千葉_各地_栃木,2021,49
しゅんぎく,20211211,7258,86.0,千葉_各地_栃木,2021,49
しゅんぎく,20211213,6715,76.0,千葉_各地_栃木,2021,50
しゅんぎく,20211214,6204,76.0,千葉_各地_栃木,2021,50
しゅんぎく,20211216,5925,76.0,千葉_各地_栃木,2021,50
しゅんぎく,20211217,5308,86.0,千葉_各地_栃木,2021,50
しゅんぎく,20211218,5918,86.0,千葉_各地_栃木,2021,50
しゅんぎく,20211220,5328,108.0,千葉_各地_栃木,2021,51
しゅんぎく,20211221,5184,119.0,千葉_各地_栃木,2021,51
しゅんぎく,20211223,6389,151.0,千葉_各地_栃木,2021,51
しゅんぎく,20211224,5654,184.0,千葉_各地_栃木,2021,51
しゅんぎく,20211225,6755,216.0,千葉_各地_栃木,2021,51
しゅんぎく,20211227,9141,259.0,千葉_各地_栃木,2021,52
しゅんぎく,20211228,9294,270.0,千葉_各地_栃木,2021,52
しゅんぎく,20211229,11832,270.0,千葉_各地_栃木,2021,52
しゅんぎく,20221101,3593,108.0,千葉_各地_群馬,2022,44
しゅんぎく,20221102,3750,108.0,千葉_各地_群馬,2022,44
しゅんぎく,20221104,5308,108.0,千葉_各地_群馬,2022,44
しゅんぎく,20221105,5004,108.0,千葉_各地_群馬,2022,44
しゅんぎく,20221107,5927,97.0,千葉_各地_群馬,2022,45
しゅんぎく,20221108,5376,86.0,千葉_各地_群馬,2022,45
しゅんぎく,20221110,6286,86.0,千葉_各地_群馬,2022,45
しゅんぎく,20221111,5951,86.0,千葉_各地_群馬,2022,45
しゅんぎく,20221112,6030,76.0,千葉_各地_群馬,2022,45
しゅんぎく,20221114,5668,76.0,千葉_各地_群馬,2022,46
しゅんぎく,20221115,5802,65.0,千葉_各地_群馬,2022,46
しゅんぎく,20221117,5983,76.0,千葉_各地_群馬,2022,46
しゅんぎく,20221118,5858,76.0,千葉_各地_群馬,2022,46
しゅんぎく,20221119,6945,76.0,千葉_各地_群馬,2022,46
しゅんぎく,20221121,6740,76.0,千葉_各地_群馬,2022,47
しゅんぎく,20221122,6506,76.0,千葉_各地_群馬,2022,47
しゅんぎく,20221124,7584,76.0,千葉_各地_群馬,2022,47
しゅんぎく,20221125,6692,65.0,千葉_各地_群馬,2022,47
しゅんぎく,20221126,7931,65.0,千葉_各地_群馬,2022,47
しゅんぎく,20221128,7598,65.0,千葉_各地_群馬,2022,48
しゅんぎく,20221129,6904,65.0,千葉_各地_群馬,2022,48
しゅんぎく,20221201,8122,54.0,千葉_各地_栃木,2022,48
しゅんぎく,20221202,7612,65.0,千葉_各地_栃木,2022,48
しゅんぎく,20221203,7435,65.0,千葉_各地_栃木,2022,48
しゅんぎく,20221205,7203,65.0,千葉_各地_栃木,2022,49
しゅんぎく,20221206,7145,65.0,千葉_各地_栃木,2022,49
しゅんぎく,20221208,6365,76.0,千葉_各地_栃木,2022,49
しゅんぎく,20221209,6233,76.0,千葉_各地_栃木,2022,49
しゅんぎく,20221210,6903,76.0,千葉_各地_栃木,2022,49
しゅんぎく,20221212,6442,86.0,千葉_各地_栃木,2022,50
しゅんぎく,20221213,6414,86.0,千葉_各地_栃木,2022,50
しゅんぎく,20221215,6901,86.0,千葉_各地_栃木,2022,50
しゅんぎく,20221216,6024,86.0,千葉_各地_栃木,2022,50
しゅんぎく,20221217,5885,86.0,千葉_各地_栃木,2022,50
しゅんぎく,20221219,5343,97.0,千葉_各地_栃木,2022,51
しゅんぎく,20221220,5591,108.0,千葉_各地_栃木,2022,51
しゅんぎく,20221222,4832,130.0,千葉_各地_栃木,2022,51
しゅんぎく,20221223,4520,140.0,千葉_各地_栃木,2022,51
しゅんぎく,20221224,5220,194.0,千葉_各地_栃木,2022,51
しゅんぎく,20221226,6585,238.0,千葉_各地_栃木,2022,52
しゅんぎく,20221227,7074,248.0,千葉_各地_栃木,2022,52
しゅんぎく,20221228,9147,270.0,千葉_各地_栃木,2022,52
しゅんぎく,20221229,11183,270.0,千葉_各地_栃木,2022,52
ブロッコリー,20051107,51878,1260.0,各地_埼玉,2005,45
ブロッコリー,20051108,46783,1050.0,各地_埼玉_群馬,2005,45
ブロッコリー,20051110,55855,1260.0,各地_埼玉,2005,45
ブロッコリー,20051111,43924,945.0,各地_埼玉_群馬,2005,45
ブロッコリー,20051112,43014,1050.0,各地_埼玉_群馬,2005,45
ブロッコリー,20051114,41496,997.5,埼玉_群馬,2005,46
ブロッコリー,20051115,37396,1102.5,埼玉_群馬,2005,46
ブロッコリー,20051116,36176,1155.0,埼玉_群馬,2005,46
ブロッコリー,20051117,34881,1155.0,埼玉_群馬,2005,46
ブロッコリー,20051118,35027,1207.5,埼玉_群馬,2005,46
ブロッコリー,20051119,36579,1365.0,埼玉,2005,46
ブロッコリー,20051121,31321,1575.0,埼玉,2005,47
ブロッコリー,20051122,30006,1575.0,各地_埼玉,2005,47
ブロッコリー,20051124,31661,1680.0,各地_埼玉_群馬,2005,47
ブロッコリー,20051125,31552,1732.5,埼玉_群馬,2005,47
ブロッコリー,20051126,47830,1732.5,各地_群馬,2005,47
ブロッコリー,20051128,45428,1260.0,各地_埼玉_群馬,2005,48
ブロッコリー,20051129,36727,1155.0,埼玉_群馬,2005,48
ブロッコリー,20051130,33816,1050.0,埼玉_群馬,2005,48
ブロッコリー,20051201,36403,1312.5,各地_埼玉,2005,48
ブロッコリー,20051202,36920,1050.0,各地_埼玉,2005,48
ブロッコリー,20051203,40815,1050.0,各地_埼玉,2005,48
ブロッコリー,20051205,39532,1102.5,各地_埼玉,2005,49
ブロッコリー,20051206,28293,1155.0,各地_埼玉,2005,49
ブロッコリー,20051207,23882,1312.5,各地_埼玉,2005,49
ブロッコリー,20051208,25675,1365.0,各地_埼玉,2005,49
ブロッコリー,20051209,29810,1365.0,各地_埼玉,2005,49
ブロッコリー,20051210,37074,1575.0,埼玉,2005,49
ブロッコリー,20051212,34435,1575.0,埼玉,2005,50
ブロッコリー,20051213,36663,1732.5,各地_埼玉,2005,50
ブロッコリー,20051215,35628,1785.0,各地_埼玉,2005,50
ブロッコリー,20051216,29030,1995.0,埼玉,2005,50
ブロッコリー,20051217,31918,2205.0,埼玉,2005,50
ブロッコリー,20051219,24430,2152.5,各地_埼玉,2005,51
ブロッコリー,20051220,17777,2677.5,各地_埼玉,2005,51
ブロッコリー,20051221,20893,2835.0,各地_埼玉,2005,51
ブロッコリー,20051222,40492,2310.0,各地,2005,51
ブロッコリー,20051224,22342,2572.5,各地_埼玉,2005,51
ブロッコリー,20051225,18520,2572.5,各地_埼玉,2005,51
ブロッコリー,20051226,16480,2572.5,各地_埼玉,2005,52
ブロッコリー,20051227,22381,2520.0,各地_埼玉,2005,52
ブロッコリー,20051228,32343,2467.5,各地_埼玉,2005,52
ブロッコリー,20051229,28838,2100.0,埼玉,2005,52
ブロッコリー,20060105,42094,2100.0,各地,2006,1
ブロッコリー,20060106,29098,1995.0,各地,2006,1
ブロッコリー,20060107,27963,2100.0,各地,2006,1
ブロッコリー,20060110,18244,1785.0,各地,2006,2
ブロッコリー,20060111,20109,1680.0,各地,2006,2
ブロッコリー,20060112,15938,1680.0,各地,2006,2
ブロッコリー,20060113,21743,1680.0,各地,2006,2
ブロッコリー,20060114,29828,1680.0,各地,2006,2
ブロッコリー,20060116,16440,1680.0,各地,2006,3
ブロッコリー,20060117,37527,1890.0,各地,2006,3
ブロッコリー,20060119,50120,1365.0,各地,2006,3
ブロッコリー,20060120,35580,1365.0,各地,2006,3
ブロッコリー,20060121,35336,1260.0,各地,2006,3
ブロッコリー,20060123,27836,1627.5,各地,2006,4
ブロッコリー,20060124,28420,1680.0,各地,2006,4
ブロッコリー,20060128,30172,1260.0,各地,2006,4
ブロッコリー,20060130,26055,1470.0,各地,2006,5
ブロッコリー,20060131,34758,1260.0,各地,2006,5
ブロッコリー,20060201,26578,1155.0,各地,2006,5
ブロッコリー,20060202,27421,1155.0,各地,2006,5
ブロッコリー,20060208,29259,945.0,各地,2006,6
ブロッコリー,20060209,28719,1050.0,各地,2006,6
ブロッコリー,20060213,47921,1575.0,各地,2006,7
ブロッコリー,20060216,48359,1155.0,各地,2006,7
ブロッコリー,20060225,76585,577.5,各地,2006,8
ブロッコリー,20060306,45101,525.0,各地,2006,10
ブロッコリー,20060310,65688,315.0,各地,2006,10
ブロッコリー,20060318,42634,630.0,各地,2006,11
ブロッコリー,20060320,41315,735.0,各地,2006,12
ブロッコリー,20060322,40224,735.0,各地,2006,12
ブロッコリー,20060323,27817,2415.0,各地,2006,12
ブロッコリー,20060324,27794,1155.0,各地,2006,12
ブロッコリー,20060325,29994,1155.0,各地,2006,12
ブロッコリー,20060327,31265,1155.0,各地,2006,13
ブロッコリー,20060328,27164,1155.0,各地,2006,13
ブロッコリー,20060329,26914,1155.0,各地,2006,13
ブロッコリー,20060330,30233,1155.0,各地,2006,13
ブロッコリー,20060331,24208,1155.0,各地,2006,13
ブロッコリー,20061101,48573,840.0,各地_埼玉_群馬,2006,44
ブロッコリー,20061102,59910,840.0,各地_埼玉,2006,44
ブロッコリー,20061104,74515,892.5,各地_埼玉,2006,44
ブロッコリー,20061106,78210,787.5,各地_埼玉,2006,45
ブロッコリー,20061107,67169,945.0,各地_埼玉,2006,45
ブロッコリー,20061109,80960,945.0,各地_埼玉,2006,45
ブロッコリー,20061110,62046,1050.0,各地_埼玉,2006,45
ブロッコリー,20061111,65321,525.0,埼玉,2006,45
ブロッコリー,20061113,69615,892.5,各地_埼玉,2006,46
ブロッコリー,20061114,58380,577.5,各地_埼玉,2006,46
ブロッコリー,20061115,51645,577.5,各地_埼玉,2006,46
ブロッコリー,20061116,53017,997.5,各地_埼玉,2006,46
ブロッコリー,20061117,49542,1050.0,各地_埼玉,2006,46
ブロッコリー,20061118,61574,1050.0,各地_埼玉,2006,46
ブロッコリー,20061120,57972,840.0,各地_埼玉_群馬,2006,47
ブロッコリー,20061121,36110,997.5,各地_埼玉,2006,47
ブロッコリー,20061122,70064,997.5,各地_埼玉,2006,47
ブロッコリー,20061124,85258,1207.5,各地_埼玉,2006,47
ブロッコリー,20061125,70390,892.5,各地_埼玉,2006,47
ブロッコリー,20061127,69300,525.0,各地_埼玉_群馬,2006,48
ブロッコリー,20061128,48121,840.0,各地_埼玉,2006,48
ブロッコリー,20061129,45199,525.0,各地_埼玉_群馬,2006,48
ブロッコリー,20061130,54351,840.0,各地_埼玉,2006,48
ブロッコリー,20061201,69094,787.5,各地_埼玉,2006,48
ブロッコリー,20061202,69445,525.0,埼玉,2006,48
ブロッコリー,20061204,58890,840.0,各地_埼玉,2006,49
ブロッコリー,20061205,39532,1050.0,各地_埼玉,2006,49
ブロッコリー,20061206,35708,1260.0,各地_埼玉,2006,49
ブロッコリー,20061207,30988,1417.5,各地_埼玉,2006,49
ブロッコリー,20061208,34731,1260.0,各地_埼玉,2006,49
ブロッコリー,20061209,53114,976.5,各地_埼玉,2006,49
ブロッコリー,20061211,35502,997.5,各地_埼玉,2006,50
ブロッコリー,20061212,65978,1102.5,各地_埼玉,2006,50
ブロッコリー,20061214,67101,1023.75,各地_埼玉,2006,50
ブロッコリー,20061215,53065,1470.0,埼玉,2006,50
ブロッコリー,20061216,67887,945.0,各地_埼玉,2006,50
ブロッコリー,20061218,58502,1128.75,各地_埼玉,2006,51
ブロッコリー,20061219,49963,892.5,各地_埼玉,2006,51
ブロッコリー,20061220,54097,892.5,各地_埼玉,2006,51
ブロッコリー,20061221,50039,840.0,各地_埼玉,2006,51
ブロッコリー,20061222,61325,892.5,各地_埼玉,2006,51
ブロッコリー,20061224,56472,840.0,各地_埼玉,2006,51
ブロッコリー,20061225,44329,735.0,各地_埼玉,2006,52
ブロッコリー,20061226,40918,787.5,各地_埼玉,2006,52
ブロッコリー,20061227,58545,945.0,埼玉,2006,52
ブロッコリー,20061228,60492,892.5,各地_埼玉,2006,52
ブロッコリー,20061229,42129,735.0,各地_埼玉,2006,52
ブロッコリー,20070301,41391,1575.0,各地_埼玉_愛知,2007,9
ブロッコリー,20070302,37395,1680.0,愛知,2007,9
ブロッコリー,20070303,39996,1837.5,埼玉_愛知,2007,9
ブロッコリー,20070305,38578,1890.0,各地_埼玉_愛知,2007,10
ブロッコリー,20070306,35029,1890.0,各地_埼玉_愛知,2007,10
ブロッコリー,20070307,43286,1680.0,埼玉_愛知,2007,10
ブロッコリー,20070308,42497,1890.0,各地_埼玉_愛知,2007,10
ブロッコリー,20070309,30927,1365.0,各地_埼玉_愛知,2007,10
ブロッコリー,20070310,27057,1575.0,愛知,2007,10
ブロッコリー,20070312,24981,1890.0,埼玉_愛知,2007,11
ブロッコリー,20070313,22590,2310.0,愛知,2007,11
ブロッコリー,20070315,26395,2730.0,各地_埼玉_愛知,2007,11
ブロッコリー,20070316,18445,2730.0,各地_埼玉_愛知,2007,11
ブロッコリー,20070317,24561,2730.0,各地_埼玉_愛知,2007,11
ブロッコリー,20070319,23404,2520.0,埼玉_愛知,2007,12
ブロッコリー,20070320,26805,2415.0,各地_埼玉_愛知,2007,12
ブロッコリー,20070322,20566,2415.0,各地_埼玉_愛知,2007,12
ブロッコリー,20070323,20017,1995.0,各地_埼玉_愛知,2007,12
ブロッコリー,20070324,33180,2415.0,各地_埼玉_愛知,2007,12
ブロッコリー,20070326,33540,1575.0,各地_埼玉_愛知,2007,13
ブロッコリー,20070327,37220,1575.0,各地_埼玉_愛知,2007,13
ブロッコリー,20070329,53376,1365.0,各地_埼玉_愛知,2007,13
ブロッコリー,20070330,40273,1155.0,各地_埼玉_愛知,2007,13
ブロッコリー,20070331,44188,1417.5,埼玉_愛知,2007,13
ブロッコリー,20071101,38586,1470.0,各地_埼玉_群馬,2007,44
ブロッコリー,20071102,49253,1890.0,各地_埼玉_群馬,2007,44
ブロッコリー,20071105,74277,1260.0,各地_埼玉_群馬,2007,45
ブロッコリー,20071106,45088,1050.0,各地_埼玉_群馬,2007,45
ブロッコリー,20071107,38406,1365.0,各地_埼玉_群馬,2007,45
ブロッコリー,20071108,49987,1103.0,各地_埼玉_群馬,2007,45
ブロッコリー,20071109,44518,1365.0,各地_埼玉_群馬,2007,45
ブロッコリー,20071110,49077,1299.5,各地_埼玉,2007,45
ブロッコリー,20071112,50796,1247.0,各地_埼玉,2007,46
ブロッコリー,20071113,55388,1155.0,埼玉_群馬,2007,46
ブロッコリー,20071115,65836,1207.5,各地_埼玉,2007,46
ブロッコリー,20071116,54980,1837.5,各地_埼玉,2007,46
ブロッコリー,20071117,68463,1260.0,各地_埼玉,2007,46
ブロッコリー,20071119,46002,1260.0,各地_埼玉,2007,47
ブロッコリー,20071120,36350,1050.0,各地_埼玉_群馬,2007,47
ブロッコリー,20071121,27873,1470.0,各地_埼玉_群馬,2007,47
ブロッコリー,20071122,39433,1417.5,各地_埼玉,2007,47
ブロッコリー,20071124,40336,1627.5,各地_埼玉,2007,47
ブロッコリー,20071126,29378,1942.5,各地_埼玉_群馬,2007,48
ブロッコリー,20071127,37967,1995.0,各地_埼玉_群馬,2007,48
ブロッコリー,20071129,46189,1890.0,各地_埼玉_群馬,2007,48
ブロッコリー,20071130,46502,1470.0,各地_埼玉_群馬,2007,48
ブロッコリー,20071203,46236,1102.5,各地_埼玉,2007,49
ブロッコリー,20071204,41185,1155.0,埼玉,2007,49
ブロッコリー,20071205,35695,1023.75,各地_埼玉,2007,49
ブロッコリー,20071206,33522,1207.5,各地_埼玉,2007,49
ブロッコリー,20071207,32063,1260.0,埼玉,2007,49
ブロッコリー,20071210,43726,1260.0,各地_愛知,2007,50
ブロッコリー,20071211,45432,1890.0,愛知,2007,50
ブロッコリー,20071220,41042,1260.0,各地,2007,51
ブロッコリー,20071224,53253,1260.0,各地,2007,52
ブロッコリー,20071225,45656,1260.0,各地,2007,52
ブロッコリー,20071227,65606,1260.0,各地,2007,52
ブロッコリー,20071229,43074,1050.0,各地,2007,52
ブロッコリー,20080307,52761,1155.0,埼玉,2008,10
ブロッコリー,20080314,63518,682.5,埼玉,2008,11
ブロッコリー,20080315,62973,892.5,埼玉,2008,11
ブロッコリー,20081101,47344,1260.0,各地_埼玉_群馬,2008,44
ブロッコリー,20081104,55936,1365.0,各地_埼玉_群馬,2008,45
ブロッコリー,20081105,40901,1260.0,各地_埼玉_群馬,2008,45
ブロッコリー,20081106,39355,1260.0,各地_埼玉_群馬,2008,45
ブロッコリー,20081107,45129,1365.0,各地_埼玉_群馬,2008,45
ブロッコリー,20081108,53859,1207.5,埼玉_群馬,2008,45
ブロッコリー,20081110,52586,1365.0,各地_埼玉_群馬,2008,46
ブロッコリー,20081111,47653,1365.0,各地_埼玉_群馬,2008,46
ブロッコリー,20081113,56224,1365.0,各地_埼玉_群馬,2008,46
ブロッコリー,20081114,45597,1365.0,各地_埼玉_群馬,2008,46
ブロッコリー,20081115,56091,1365.0,埼玉_群馬,2008,46
ブロッコリー,20081117,62101,1155.0,各地_埼玉_群馬,2008,47
ブロッコリー,20081118,53330,945.0,各地_埼玉_群馬,2008,47
ブロッコリー,20081119,56916,840.0,各地_埼玉_群馬,2008,47
ブロッコリー,20081120,69343,735.0,埼玉_群馬,2008,47
ブロッコリー,20081121,50977,1365.0,各地_埼玉,2008,47
ブロッコリー,20081122,52928,945.0,各地_埼玉_群馬,2008,47
ブロッコリー,20081125,42654,1470.0,各地_埼玉,2008,48
ブロッコリー,20081126,36955,1155.0,各地_埼玉_群馬,2008,48
ブロッコリー,20081127,47519,1155.0,各地_埼玉_群馬,2008,48
ブロッコリー,20081128,51210,945.0,各地_埼玉_群馬,2008,48
ブロッコリー,20081129,59044,735.0,各地_埼玉_群馬,2008,48
ブロッコリー,20081201,75472,945.0,埼玉,2008,49
ブロッコリー,20081202,52288,997.5,各地_埼玉,2008,49
ブロッコリー,20081203,48931,997.5,各地_埼玉,2008,49
ブロッコリー,20081204,50360,1050.0,各地_埼玉,2008,49
ブロッコリー,20081205,50192,1050.0,各地_埼玉,2008,49
ブロッコリー,20081206,67808,1050.0,各地_埼玉,2008,49
ブロッコリー,20081208,64025,1050.0,各地_埼玉,2008,50
ブロッコリー,20081209,54667,1050.0,埼玉,2008,50
ブロッコリー,20081211,53979,1050.0,各地_埼玉,2008,50
ブロッコリー,20081212,53476,1050.0,埼玉,2008,50
ブロッコリー,20081213,71077,1050.0,埼玉,2008,50
ブロッコリー,20081215,71406,1050.0,各地_埼玉,2008,51
ブロッコリー,20081216,43655,787.5,各地_埼玉,2008,51
ブロッコリー,20081217,52320,997.5,各地_埼玉,2008,51
ブロッコリー,20081218,48131,1102.5,各地_埼玉,2008,51
ブロッコリー,20081219,35918,1102.5,各地_埼玉,2008,51
ブロッコリー,20081220,74574,1050.0,各地_埼玉,2008,51
ブロッコリー,20081222,70737,892.5,各地_埼玉,2008,52
ブロッコリー,20081224,72980,787.5,各地_埼玉,2008,52
ブロッコリー,20081225,57201,945.0,各地_埼玉,2008,52
ブロッコリー,20081226,50995,997.5,各地_埼玉,2008,52
ブロッコリー,20081227,50554,1050.0,各地_埼玉,2008,52
ブロッコリー,20081228,50438,892.5,各地_埼玉,2008,52
ブロッコリー,20081229,38061,1050.0,埼玉,2009,1
ブロッコリー,20090105,67954,1155.0,各地,2009,2
ブロッコリー,20090106,48109,1050.0,各地,2009,2
ブロッコリー,20090108,41420,1575.0,各地,2009,2
ブロッコリー,20090109,37627,1680.0,各地,2009,2
ブロッコリー,20090110,57551,1890.0,各地,2009,2
ブロッコリー,20090113,56650,1680.0,各地,2009,3
ブロッコリー,20090114,41689,2205.0,各地,2009,3
ブロッコリー,20090115,33728,1260.0,各地,2009,3
ブロッコリー,20090116,29445,1732.5,各地,2009,3
ブロッコリー,20090117,39521,1890.0,各地,2009,3
ブロッコリー,20090119,29805,1942.5,各地,2009,4
ブロッコリー,20090120,28340,2625.0,各地,2009,4
ブロッコリー,20090122,41847,2625.0,各地,2009,4
ブロッコリー,20090123,39375,2415.0,各地,2009,4
ブロッコリー,20090124,32843,2205.0,各地,2009,4
ブロッコリー,20090126,57082,1838.0,各地,2009,5
ブロッコリー,20090127,42437,1680.0,各地,2009,5
ブロッコリー,20090129,41360,1575.0,各地,2009,5
ブロッコリー,20090130,35368,1575.0,各地,2009,5
ブロッコリー,20090131,46820,1575.0,各地,2009,5
ブロッコリー,20090207,53310,945.0,埼玉,2009,6
ブロッコリー,20090302,77750,1365.0,各地_愛知,2009,10
ブロッコリー,20090303,62661,1050.0,各地_愛知,2009,10
ブロッコリー,20090310,47418,840.0,埼玉,2009,11
ブロッコリー,20091102,111373,1837.5,各地_埼玉,2009,45
ブロッコリー,20091104,99278,1837.5,各地_埼玉,2009,45
ブロッコリー,20091105,49140,525.0,埼玉,2009,45
ブロッコリー,20091106,47062,525.0,埼玉,2009,45
ブロッコリー,20091107,51789,630.0,埼玉,2009,45
ブロッコリー,20091109,77837,735.0,埼玉,2009,46
ブロッコリー,20091110,78217,735.0,埼玉,2009,46
ブロッコリー,20091112,110488,1680.0,各地_埼玉,2009,46
ブロッコリー,20091113,74245,525.0,埼玉,2009,46
ブロッコリー,20091114,102265,1260.0,埼玉,2009,46
ブロッコリー,20091116,74559,420.0,埼玉,2009,47
ブロッコリー,20091117,66927,420.0,埼玉,2009,47
ブロッコリー,20091118,52271,420.0,埼玉,2009,47
ブロッコリー,20091119,50619,525.0,埼玉,2009,47
ブロッコリー,20091120,50046,630.0,埼玉,2009,47
ブロッコリー,20091121,45716,630.0,埼玉,2009,47
ブロッコリー,20091124,57389,945.0,埼玉,2009,48
ブロッコリー,20091125,46875,945.0,埼玉,2009,48
ブロッコリー,20091126,45006,840.0,埼玉,2009,48
ブロッコリー,20091127,54496,945.0,各地_埼玉,2009,48
ブロッコリー,20091128,75556,840.0,埼玉,2009,48
ブロッコリー,20091130,71649,735.0,埼玉,2009,49
ブロッコリー,20091201,62161,630.0,埼玉,2009,49
ブロッコリー,20091202,59104,472.5,各地_埼玉,2009,49
ブロッコリー,20091203,55867,630.0,埼玉,2009,49
ブロッコリー,20091204,56241,630.0,埼玉,2009,49
ブロッコリー,20091205,49575,630.0,埼玉,2009,49
ブロッコリー,20091207,63769,735.0,埼玉,2009,50
ブロッコリー,20091208,72023,840.0,埼玉,2009,50
ブロッコリー,20091210,71605,840.0,埼玉,2009,50
ブロッコリー,20091211,51557,840.0,埼玉,2009,50
ブロッコリー,20091212,50503,840.0,埼玉,2009,50
ブロッコリー,20091214,78080,945.0,埼玉,2009,51
ブロッコリー,20091215,65315,840.0,埼玉,2009,51
ブロッコリー,20091216,63442,813.75,各地_埼玉,2009,51
ブロッコリー,20091217,52635,840.0,埼玉,2009,51
ブロッコリー,20091218,44885,840.0,埼玉,2009,51
ブロッコリー,20091219,52023,945.0,埼玉,2009,51
ブロッコリー,20091221,52051,945.0,埼玉,2009,52
ブロッコリー,20091222,44969,1050.0,埼玉,2009,52
ブロッコリー,20091224,45088,1365.0,埼玉,2009,52
ブロッコリー,20091225,33227,1680.0,埼玉,2009,52
ブロッコリー,20091226,38988,1785.0,埼玉,2009,52
ブロッコリー,20091227,33471,1785.0,埼玉,2009,52
ブロッコリー,20091228,60937,1837.5,各地_埼玉,2009,53
